Date,comment,text_clean,like,Label
2026-01-05T10:18:24Z,"Di Indonesia isunya dulu presiden Sukarno dilengserkan dibantu oleh CIA.<br>Setelah itu ganti presiden,<br>langsung teken kontrak PT Freeport.<br>Presiden Sukarno anti investasi negara barat.<br>Setelah lengser langsung masuk tuh investasi dari Amerika Serikat.<br>Termasuk juga merk dagang dari Amerika Serikat seperti KFC, CFC, McDonald&#39;s, Bioskop XXI Century dan film-film Hollywood serta serial tv dari negara Amerika Serikat.<br>Kita bertetangga dengan Australia tapi kita lebih tau negara barat Amerika Serikat.<br>Kita juga gak banyak tau tentang Singapura, Malaysia, Brunei Darussalam atau Papua New Guinea.<br>Kita lebih tau siapa presiden Amerika Serikat.<br>Kita gak tau menahu pemimpin pemerintahan di negara-negara tetangga Indonesia ??",indonesia isu presiden sukarno lengser bantu cia ganti presiden langsung teken kontrak freeport presiden sukarno anti investasi negara barat lengser langsung masuk investasi amerika serikat merk dagang amerika serikat kfc cfc mcdonald bioskop xxi century film film hollywood serial negara amerika serikat tetangga australia tau negara barat amerika serikat gak tau singapura malaysia brunei darussalam papua new guinea tau presiden amerika serikat gak tau nahu pimpin perintah negara negara tetangga indonesia,0,Netral
2026-01-05T10:17:32Z,Ya demi minyak lah apalagi,minyak,0,Negatif
2026-01-05T10:15:20Z,Mahukan minyak tidak di setujui moduro,mahukan minyak tuju moduro,0,Netral
2026-01-05T10:04:36Z,"Dlm hal ini saya mendukung AS.. cadangan minyak terbesar di dunia, tapi rakyatnya miskin, narkoba merajalela",dlm dukung cadang minyak besar dunia rakyat miskin narkoba rajalela,0,Positif
2026-01-05T09:48:45Z,As takut  Venezuela akan dijadikan pangkalan militer Rusia dan china dan sekutunya...,takut venezuela jadi pangkal militer rusia china sekutu,0,Netral
2026-01-05T09:36:17Z,"petro dollar sudah expired, sudah saatnya mencari jaminan baru...",petro dollar expired cari jamin,0,Netral
2026-01-05T09:31:56Z,"Negara perampok. Ketika negara mereka hampir bangkrut selalu saja cari alasan ini itu yg ujung2x rampok negara target. Iraq, libiya, Venezuela",negara rampok negara bangkrut cari alas ujung2x rampok negara target iraq libiya venezuela,0,Negatif
2026-01-05T09:14:50Z,Sepertinya Petinggi Militer Venezuela sudah di janjikan Program MBG sama Trump,petinggi militer venezuela janji program mbg trump,1,Negatif
2026-01-05T09:08:20Z,Kalau sudah diincar amerika sebaiknya menyerah daripada ditangkap lalu diadili seperti penjahat??,incar amerika serah tangkap adil jahat,0,Negatif
2026-01-05T09:04:40Z,Amerika penyamun sumber minyak Venezuela itu yg betul ya MCM dia serang iraq,amerika samun sumber minyak venezuela mcm serang iraq,0,Negatif
2026-01-05T08:56:55Z,Ug bisa gitu ya????????,gitu,0,Netral
2026-01-05T08:54:16Z,"Jika negara2x di dunia membiarkan hal ini terjadi dan berdiam diri maka korban selanjutnya adalah mereka2x juga kelak....USA sekarang panik, hutang luar negrinya mengerikan, jualan senjata  nggak nutup..",negara2x dunia biar diam korban mereka2x kelak usa panik hutang negrinya keri jual senjata nutup,0,Negatif
2026-01-05T08:53:23Z,Amerika &amp; Trump Setan Iblis,amerika amp trump setan iblis,0,Negatif
2026-01-05T08:40:14Z,"Di lubang semut pun dia tau, maka jangan sok, lihat si Osama bin Laden lenyap dia",lubang semut tau sok lihat osama bin laden lenyap,0,Negatif
2026-01-05T08:39:12Z,"Ini tanda as pailit,trump yg obatnya jilati cawet cewek yg sudah dipakai dan tidurnya pakai bh sebagai obat,as sok suci",tanda pailit trump obat jilat cawet cewek pakai tidur pakai obat sok suci,0,Negatif
2026-01-05T08:38:59Z,"Jangan kau sok Maduro, inilah hasilnya",kau sok maduro hasil,0,Netral
2026-01-05T08:38:08Z,Bravo AS,bravo,0,Positif
2026-01-05T08:31:30Z,Sama aja indonesia hasil alam juga  di keruk .mending Trump terang2 an butuh minyak<br><br>Indonesia pura2 baik padahal ngambil emas dan minyak juga<br><br><br>Sama aja inti nya <br>Sama a,indonesia hasil alam keruk mending trump terang2 butuh minyak indonesia pura2 ngambil emas minyak inti,0,Netral
2026-01-05T08:29:22Z,Apakah ini politip pura pura di tangkap padahal Donal turun udah ada sandiwara dengan maduro,politip pura pura tangkap donal turun udah sandiwara maduro,0,Netral
2026-01-05T08:25:40Z,"Mau ambil minyaknya mungkin ??,malu bilangnya negara kaya , tp menindas negara kecil??kocak AS",ambil minyak malu bilang negara kaya tindas negara kocak,0,Negatif
2026-01-05T08:25:20Z,"Dari Perspektif Politik<br>- Venezuela ? Lawan politik AS, dianggap ancaman, dan tidak punya aliansi strategis dengan Washington. Karena itu, AS berani bertindak sepihak.<br>- Israel ? Sekutu utama AS di Timur Tengah. Dukungan militer, ekonomi, dan diplomatik AS terhadap Israel sangat kuat. Menangkap Netanyahu akan merusak hubungan strategis dan memicu krisis geopolitik besar.<br>- Standar ganda ? AS keras terhadap lawan, lunak terhadap sekutu. Inilah yang disebut banyak pihak sebagai double standard.",perspektif politik venezuela lawan politik anggap ancam aliansi strategis washington berani tindak israel sekutu utama timur dukung militer ekonomi diplomatik israel kuat tangkap netanyahu rusak hubung strategis picu krisis geopolitik standar ganda keras lawan lunak sekutu double standard,0,Netral
2026-01-05T08:24:41Z,Mungkin iri karena maduro warung nya dimana mana,iri maduro warung mana,0,Netral
2026-01-05T08:19:05Z,"Kalau mau negara aman dari Amerika berteman dgn Tiongkok,, sebab Cina sja yg di takuti Amerika..",negara aman amerika teman dgn tiongkok cina sja takut amerika,0,Netral
2026-01-05T08:17:23Z,warga sana aja seneng diktator macam madura ditangkep ehhhh si islam disini malah hina AS wkwkwkwk islam emg rada2 otak dngo,warga neng diktator madura ditangkep ehhhh islam hina wkwkwkwk islam emg rada2 otak dngo,1,Positif
2026-01-05T08:14:30Z,Busett dah udah Kya flm box office z cuman ini versi aslinya . ????,busett dah udah kya flm box office cuman versi asli,1,Netral
2026-01-05T07:59:49Z,MENANGKAP SAMPAH SEPERTI PRESIDEN VENEZUELA NGGA PERLU ALASAN ????????,tangkap sampah presiden venezuela ngga alas,0,Positif
2026-01-05T07:59:34Z,Selama beberapa tahun diserang nilai mata uangnya. <br><br>Lalu skrg diserang secara militer. <br><br><br>Ujung ujungnya penguasaan minyak dan menancapkan boneka gorgot sebagai pemimpin disana,serang nilai mata uang skrg serang militer ujung ujung kuasa minyak tancap boneka gorgot pimpin sana,0,Negatif
2026-01-05T07:54:16Z,"AS adalah negara terkutuk , di pimpin oleh iblis yg bernama Donal trump ...",negara kutuk pimpin iblis nama donal trump,0,Negatif
2026-01-05T07:53:26Z,Lanjutkan,lanjut,0,Netral
2026-01-05T07:48:28Z,Boykot pildun 2026,boykot pildun 2026,0,Negatif
2026-01-05T07:34:52Z,"Ghadafi menolak transaksi dg dollar,  sadam membangkang, maduro deal dg brics. Saudi sdh meninggalkan Petro dollar.<br>Dominasi dollar segera berakhir , akhirnya paksa ambil alih Venezuela.",ghadafi tolak transaksi dollar sadam bangkang maduro deal brics saudi sdh tinggal petro dollar dominasi dollar paksa ambil alih venezuela,0,Negatif
2026-01-05T07:30:10Z,Pnyrngan utk mngincar minyak dgn alasan narkoba,pnyrngan utk mngincar minyak dgn alas narkoba,0,Negatif
2026-01-05T07:29:33Z,Mantap,mantap,0,Netral
2026-01-05T07:23:30Z,"AS mau MERAMPOK minyak venezuela , udah pasti itu modusnya",rampok minyak venezuela udah modus,0,Negatif
2026-01-05T07:23:25Z,Padahal mau pildun,pildun,0,Netral
2026-01-05T07:18:36Z,Saddam husein death<br>Maduro death<br>Oil yes,saddam husein death maduro death oil yes,1,Negatif
2026-01-05T07:14:19Z,Nyak..Minyak...minyak...minyak...,nyak minyak minyak minyak,0,Negatif
2026-01-05T07:11:52Z,Bullshit,bullshit,0,Negatif
2026-01-05T07:10:50Z,Pejabat indo kecut. Liat meduro. Apa yang di diminta us pasti di berikan,jabat indo kecut liat meduro,0,Negatif
2026-01-05T07:08:42Z,"Apapun alasan AS semua itu tdk masuk akal. Yg benar adalah si Dajjal itu ingin mengusai minyak apalagi veneswellah memiliki cadangan minyak terbesar dunia. Operasi militer AS ini sama persis dgn apa yg dilakukan di Irak. Katanya Irak mengembangkan senjata kimia Saddam dibunuh. Toh sampai sekarang AS tidak bisa membuktikan alasan itu. Yg ada, minyak Irak mengalir terus menerus ke Amerika Serikat. Padahal negara ini selalu mengatan negara paling demokratis. Padahal dia tdk lebih dr perampok bertopeng ala Donal Trams.",apa alas masuk akal dajjal usai minyak veneswellah milik cadang minyak besar dunia operasi militer persis dgn irak irak kembang senjata kimia saddam bunuh bukti alas minyak irak alir terus amerika serikat negara mengatan negara demokratis rampok topeng ala donal trams,0,Negatif
2026-01-05T06:59:03Z,Tentara negara mana???,tentara negara,0,Netral
2026-01-05T06:58:49Z,Paspampres Venezuela mana???,paspampres venezuela,0,Netral
2026-01-05T06:52:50Z,AMERIKA ITU MONYET,amerika monyet,0,Negatif
2026-01-05T06:52:48Z,"Mampuslah si maduro tu,",mampus maduro,0,Netral
2026-01-05T06:51:59Z,"Terus siapa yg memasukkan narkotika di Indonesia ?, bgmn dgn migran WNA dari cina ?",masuk narkotika indonesia bgmn dgn migran wna cina,0,Netral
2026-01-05T06:50:59Z,"Sayang, suara presenternya jelek.",sayang suara presenternya jelek,0,Netral
2026-01-05T06:48:41Z,"Berita masih aja ke bodohin kita ya ?????????????? bilang aja udah karna minyak, fakta bukan omon omon",berita bodohin bilang udah karna minyak fakta omon omon,0,Negatif
2026-01-05T06:38:43Z,Saddam Husein jilid 2 sdg terjadi..,saddam husein jilid sdg,0,Negatif
2026-01-05T06:36:45Z,GG amrik,amrik,0,Negatif
2026-01-05T06:14:30Z,menuduh mah bebas amerika gitu loh bangsa kesayangan tuhan jesus,tuduh mah bebas amerika gitu loh bangsa sayang tuhan jesus,0,Negatif
2026-01-05T06:12:17Z,"Maduro memang salah sebagai pemimpin yg inkompeten, dan patut digulingkan, tp apakah AS berwenang melakukan penangkapan terhadap pimpinan venezuela dan juga mengklaim akan ambil alih ??",maduro salah pimpin inkompeten patut guling wenang tangkap pimpin venezuela klaim ambil alih,0,Netral
2026-01-05T06:11:50Z,ayo kuasai minyaknya,ayo kuasa minyak,0,Negatif
2026-01-05T06:01:58Z,Alasan terselubungnya adalah minyak...venezuela adalah Petrodollar di amerika latin,alas selubung minyak venezuela petrodollar amerika latin,0,Negatif
2026-01-05T06:01:58Z,"Amerika jika mencium adanya minyak,freedomm ????????",amerika cium minyak freedomm,0,Negatif
2026-01-05T05:54:33Z,Paling pintar membuat alasan untuk merampok kekayaan negara lain,pintar alas rampok kaya negara,0,Negatif
2026-01-05T05:44:12Z,Amerika Cahaya Dunia. Amerika Pelindung Dunia. Amerika Pemimpin Dunia.,amerika cahaya dunia amerika lindung dunia amerika pimpin dunia,0,Negatif
2026-01-05T05:39:47Z,Polis dunia??,polis dunia,0,Negatif
2026-01-05T05:34:07Z,karena rakus dan punya kekuatan,rakus kuat,0,Negatif
2026-01-05T05:30:48Z,Gimana masyarakatnya g jadi imigran....hyper inflasi nya g ngotak,gimana masyarakat imigran hyper inflasi ngotak,0,
2026-01-05T05:28:57Z,"orang indo banyak yg dukung AS dan eropa, caci maki arab dan timur tengah.<br><br>pdha negara yg menjajajah dan bnyak rugiin indonesia yaa amrik dan eropa ??????",orang indo dukung eropa caci maki arab timur pdha negara menjajajah bnyak rugiin indonesia yaa amrik eropa,0,
2026-01-05T05:16:13Z,"AMERIKA NEGARA TERORISME ,SANGAT MERAJA LELA MENGHANCURKAN NEGARA NEGARA LEMAH DAN KECIL !!!",amerika negara terorisme raja lela hancur negara negara lemah,0,
2026-01-05T05:14:29Z,As ga puny malu,puny malu,0,
2026-01-05T05:03:13Z,"Madura dan Flores sudah dikuasai AS, tetapi Presiden Prabowo tidak berbuat apa-apa..??",madura flores asai presiden prabowo buat,0,
2026-01-05T05:03:04Z,"Lagi lagi ...as<br>Awas   nti itu fitnah as ,yg di lakukan terhadap sadam husain ...<br>Awas ,,,itu fitnah tram..",awas nti fitnah laku sadam husain awas fitnah tram,0,
2026-01-05T05:03:04Z,"Tuduhan kpd Venezuela dari AS yg sy tdk setuju human rightgeous with the G, dan ada lagi yg lain, sprt komposisi sbg &quot;pelanggaran ham berat sbg diktator yg lama sekali&quot;.. serta jika diarahkan ke UN siapa yg bisa melawan Veto AS.. rusia china 2? blm selevel AS",tuduh kpd venezuela tuju human rightgeous with the sprt komposisi sbg quot langgar ham berat sbg diktator quot arah lawan veto rusia china blm level,0,
2026-01-05T04:55:07Z,"303 milliar barrel minyak, yess..cuan besar ??????????,  belum lagi rate earth, biji besi, dan SDA lainnya.. lumayan buat bayar utang dah Rp 600.000 triliun lebih nih, biar ga  lockdown terus negara, ga jadi bangkrut. Mana pelanggan utama minyaknya adalah rival utama politik, ekonomi, perdagangan &amp; militer. Sekali dayung dua tiga pulau terlampaui (narkoba, minyak &amp; SDA lainnya,  jatuhin rival utama)",303 milliar barrel minyak yess cuan rate earth biji besi sda lumayan bayar utang dah 600 000 triliun biar lockdown negara bangkrut langgan utama minyak rival utama politik ekonomi dagang amp militer dayung pulau lampau narkoba minyak amp sda jatuhin rival utama,0,
2026-01-05T04:49:06Z,Bisa d bukti kan,bukti,0,
2026-01-05T04:42:17Z,"misalnya Narkoba masuk ke lingkunganmu karena si Maduro, apakah kamu akan diam dan cari pembenaran? sementara SDM penting samamu untuk buat macam-macam pembangunan dan mereka semua sedang nge Fly",narkoba masuk lingkung maduro diam cari benar sdm sama bangun nge fly,0,
2026-01-05T04:40:00Z,"Ini mah gak Laen ga bukan, alasannya cuma satu, cadangan minyak Venezuela",mah gak laen alas cadang minyak venezuela,0,
2026-01-05T04:39:12Z,Apakah militer Venezuela diam saja kok bisa presidenya tertangkap,militer venezuela diam presidenya tangkap,0,
2026-01-05T04:22:51Z,Yg namanya Narkoba mmng hrs di brants di smua Negara klo Pak Maduro di bw ke Amerika itu sdh resikonya pribdi,nama narkoba mmng hrs brants smua negara klo maduro amerika sdh resiko pribdi,0,
2026-01-05T04:19:45Z,Amrik penjahat nyata dunia,amrik jahat nyata dunia,0,
2026-01-05T04:17:59Z,"Untuk melemahkan pengaruh China,",lemah pengaruh china,0,
2026-01-05T04:17:51Z,Sebentar lagi nangkap netanyanhu,sebentar nangkap netanyanhu,0,
2026-01-05T04:13:04Z,"Dari kejadian ini kita harus ambil pelajaran, tidak ada guna nya protes, koar koar, diplomasi. Pada akhirnya Power lah yang menentukan, lupakan rasa keadilan apalagi meminta keadilan. Hukum Alam lah pada akhirnya yang bekerja &quot;Only the strongest survive&quot;.",jadi ambil ajar protes koar koar diplomasi power tentu lupa adil adil hukum alam quot only the strongest survive quot,3,
2026-01-06T00:56:24Z,Vis pace para bellum,vis pace bellum,0,
2026-01-05T04:06:18Z,Next Afganistan,next afganistan,0,
2026-01-05T04:03:31Z,Seperti biasa amerika menunjukkan watak aslinya sebagai penjajah.,amerika watak asli jajah,0,
2026-01-05T03:49:24Z,"Amerika ketika melihat minyak: Hmm, sepertinya Anda membutuhkan kebebasan ??",amerika minyak hmm butuh bebas,0,
2026-01-05T03:48:37Z,Akankah diadakan referendum untuk jadi negara bagian USA ke 51 ?,ada referendum negara usa,0,
2026-01-05T03:47:49Z,"Maduro adlh contoh pemerintahan yg gagal mensejahterakan warganya, padahal punya cadangan SDA yg cukup melimpah. <br><br>Bagaimana dengan negara yg kaya SDA lainnya yg masyarakatnya masih miskin????<br><br>Perlukah mereka mengundang Donald Trump juga???",maduro adlh contoh perintah gagal sejahtera warga cadang sda limpah negara kaya sda masyarakat miskin undang donald trump,1,
2026-01-05T03:44:22Z,"Hari ini venezuela, besok2 bisa jadi giliran negara lain.",venezuela besok2 gilir negara,0,
2026-01-05T03:43:00Z,Ujung - ujungnya negara vene ingin dikuasai  dia,ujung ujung negara vene asai,0,
2026-01-05T03:40:12Z,Drama Konspirasi yang di design sedemikian rupa oleh pengikut satanik = T_<i>m</i>,drama konspirasi design rupa ikut satanik,0,
2026-01-05T03:39:14Z,"ujung2nya ngincer minyak Venezuela,.. sama kayak kasus2 sebelumnya.",ujung2nya ngincer minyak venezuela kayak kasus2,0,
2026-01-05T03:28:36Z,Penjahat Dunia sesungguhnya. AS..pasti.mengincar hasil.bumi veneswela,jahat dunia sungguh incar hasil bumi veneswela,0,
2026-01-05T03:26:33Z,USA the real terorist,usa the real terorist,0,
2026-01-05T03:25:39Z,Fuck you trump....,fuck you trump,0,
2026-01-05T03:16:20Z,"As memang ??, negara dajjal",negara dajjal,0,
2026-01-05T03:14:15Z,AS merampok minyak Venezuela,rampok minyak venezuela,0,
2026-01-05T03:14:01Z,AS merampok minyak Venezuela,rampok minyak venezuela,0,
2026-01-05T03:13:18Z,gua setuju kalo amerika nangkap maduro,gua tuju kalo amerika nangkap maduro,0,
2026-01-05T02:55:08Z,Drama Amerika,drama amerika,0,
2026-01-05T02:48:55Z,tukang fitnah sedunia itu amerika dan israel 2 negara ini memang biangnya masalah,tukang fitnah dunia amerika israel negara biang,0,
2026-01-05T02:46:49Z,liciknya AS????????,licik,1,
2026-01-05T02:36:49Z,Cepet ini. Russia ukraine lama bner.,cepet russia ukraine bner,0,
2026-01-05T02:16:28Z,Bgsat emang amerika perampok yg di legalkan sistem goblokkk,bgsat emang amerika rampok legal sistem goblokkk,0,
2026-01-05T02:12:21Z,"intinya semuanya tentang maksud ngerampas minyak, sebagaimana Khadafi, Saddam Husein dan perampasan emas kita di papua.",inti maksud ngerampas minyak khadafi saddam husein ampas emas papua,0,
2026-01-05T02:00:41Z,"Orang aneh dia ujung2 nya mau curi minyak ,,,,!!!",orang aneh ujung2 curi minyak,0,
2026-01-05T01:59:22Z,Ambisinya minyak,ambisi minyak,0,
2026-01-05T01:57:08Z,"punya minyak, nggak tunduk sama AS. Untung Konoha minyak sudah habis....  nggak cukup untuk konsumsi nasional, yang diserang disini malah QRIS nya, SDM masih cincai kerjasama nya",minyak tunduk untung konoha minyak habis konsumsi nasional serang qris sdm cincai kerjasama,0,
2026-01-05T01:56:34Z,"Selain as, ada musuh di balik selimut di Venezuela.. Masa iya gak ada perlawanan sama sekali?? kan aib buat militernya.. Kemana panglima Venezuela??",musuh selimut venezuela iya gak lawan aib militer mana panglima venezuela,0,
2026-01-05T01:55:20Z,PBB gunanya apa??,pbb guna,0,
2026-01-05T01:54:56Z,Seumur hidup hukuman narkotik,umur hidup hukum narkotik,0,
2026-01-05T01:52:27Z,fifa...apakah berani membened usa...?? apalagi ini bukan hanya menyerang negara orang...tp menangkap presidennya....?? giliran Rusia aja gercep langsung di bened...fifa MAFIA,fifa berani membened usa serang negara orang tangkap presiden gilir rusia gercep langsung bened fifa mafia,0,
2026-01-05T01:51:01Z,Segampang itu mereka operasi militer menangkap presiden sebuah negara.. Pertahanan Negara sangat Rapuh,gampang operasi militer tangkap presiden negara tahan negara rapuh,0,
2026-01-05T01:50:48Z,"Yang diserang negara yg krng solid dlm struktur organisasi pemerintahan ataupun organisasi rskyatnya ,as memilih ngr venezuela",serang negara krng solid dlm struktur organisasi perintah organisasi rskyatnya pilih ngr venezuela,0,
2026-01-05T01:46:32Z,wow keren banget nyerang negara lain dengan alasan ga masuk akal???? ??????<br><br>PBB ga ada fungsi apa yak???,wow keren banget nyerang negara alas masuk akal pbb fungsi yak,0,
2026-01-05T01:45:34Z,Ngrapok,ngrapok,0,
2026-01-05T01:41:01Z,Taik Amerika,taik amerika,0,
2026-01-05T01:39:59Z,Kemana tentara nya gak bisa jaga presiden,mana tentara gak jaga presiden,2,
2026-01-05T09:11:18Z,"Ya jelas toh, pada mabok narkoba ,kan presidennya bandar beaa",mabok narkoba presiden bandar beaa,0,
